rec_id,u1,u2,u3,T_guess,shift,distance
73,-4.503185835601,-2.320476369860,25.809769549446,38.680000000000,3868,0.191580772832
74,8.998557864541,11.868643098706,23.442335585402,38.130000000000,3813,0.196345579195
75,-2.640690994514,-2.023189338257,21.532260372871,39.640000000000,3964,0.211114096660
76,-10.725202695286,-9.832167042538,30.847889790641,38.080000000000,3808,0.219651603709
77,6.564997527696,12.155344573475,11.167263124143,39.190000000000,3919,0.224313469387
78,12.466866687857,15.945247990736,28.007545825850,40.000000000000,4000,0.226620633959
79,-5.543116386274,-10.433850766278,9.874454187922,41.850000000000,4185,0.242665651644
80,5.088155693007,9.393046391257,10.570897200795,39.820000000000,3982,0.243765913542
81,-10.012112754518,-14.596291982490,22.166561903824,40.410000000000,4041,0.246094123600
82,-9.180252903352,-6.132566526851,31.302195054392,38.090000000000,3809,0.248074986272
83,4.555633555159,8.982709183132,7.083470238065,38.670000000000,3867,0.256357113216
84,-16.119023795142,-16.089247190645,37.576104498845,41.350000000000,4135,0.262409174974
85,-0.709075034612,6.150474494168,29.552463398304,38.850000000000,3885,0.263210133114
86,7.191485668219,10.259354925093,20.780371442425,38.980000000000,3898,0.264981720028
87,-3.103760234553,-6.168245888114,6.212331424961,38.970000000000,3897,0.272762844359
88,10.908906205359,14.086548270509,25.954305316488,41.740000000000,4174,0.277142851153
89,-3.468163136043,0.301315464244,27.129604493409,39.040000000000,3904,0.280567373785
90,-3.093896522790,5.672617289433,31.941210233617,38.520000000000,3852,0.290664315398
91,13.818067442146,20.387767747552,26.004666998174,41.020000000000,4102,0.294272322140
92,-0.976089341246,-5.151361896084,26.261055269621,39.290000000000,3929,0.303186040202
93,12.234155299139,21.798673205388,17.269612384341,40.020000000000,4002,0.306450483871
94,2.120593878721,4.806171683987,23.604296019954,40.480000000000,4048,0.315048332565
95,11.837289456819,13.205807274004,29.741133584673,40.830000000000,4083,0.320104730318
96,-11.793019972582,-13.416458624687,29.366326962098,38.320000000000,3832,0.353246708337
97,-1.538700009909,-7.309699604114,28.453335879962,38.710000000000,3871,0.365694238936
98,-17.528635577788,-19.816879094820,37.645811684079,40.240000000000,4024,0.368682802391
99,7.168122503271,14.044039842158,8.643882469082,40.310000000000,4031,0.396469062046
100,-9.235545770052,-11.535391465672,24.721885287772,38.720000000000,3872,0.400363363229
101,4.956513469498,3.450960975189,25.252965834294,38.850000000000,3885,0.413637486962
