rec_id,u1,u2,u3,T_guess,shift,distance
1,-2.851687559215,-0.136435750838,25.348148761919,78.060000000000,7806,0.003982679698
2,5.365936154935,0.452667341328,29.684598031217,80.240000000000,8024,0.009637431476
3,13.722903847334,15.470830540367,32.083856334504,80.240000000000,8024,0.011286109936
4,11.784936351543,14.630533877385,27.782798397394,80.280000000000,8028,0.012241046044
5,5.641115711524,8.479786891602,17.663433270170,80.240000000000,8024,0.012293376770
6,3.446742815312,4.821388619280,17.445250037272,80.240000000000,8024,0.013213024196
7,4.027043975750,3.243827897694,23.235834377006,81.820000000000,8182,0.013339424595
8,0.749700927434,1.879481457360,19.171065334630,78.060000000000,7806,0.015085285302
9,12.321323799740,19.902848964295,21.327762389451,81.460000000000,8146,0.017909460272
10,2.067636648751,-3.154535647405,28.149604576446,81.460000000000,8146,0.019011715858
11,-5.091495722259,-8.471005194475,14.927549333458,78.750000000000,7875,0.019595942986
12,-1.215040153286,-0.376937476748,20.579206055613,78.750000000000,7875,0.021738675802
13,13.080225694670,19.205497916487,25.272105005234,81.180000000000,8118,0.023253687628
14,-1.968642186557,-3.622812467057,9.904720832399,81.150000000000,8115,0.024255244696
15,-11.209356511114,-15.942413917779,24.094739290910,78.360000000000,7836,0.024711137374
16,1.959809008178,3.343368769275,13.892598727326,81.460000000000,8146,0.029318846826
17,2.776464718350,4.970661837060,11.292133566919,78.750000000000,7875,0.030281424715
18,-1.596789028467,-2.749448792578,16.480048895902,81.460000000000,8146,0.030446504784
19,-3.817899496611,-4.941909266231,18.893062211540,81.460000000000,8146,0.030955904597
20,-3.801155294266,3.765467116963,31.236501526491,81.560000000000,8156,0.034257467623
21,3.619840439152,-3.928385449287,31.130207757504,81.010000000000,8101,0.035577632589
22,-0.191748690722,-2.719034348120,23.541608447022,81.660000000000,8166,0.036146065625
23,-15.675426511905,-20.767092261271,31.385224514931,81.560000000000,8156,0.037018708303
24,-4.203091832013,-7.628536910066,11.035464446434,79.910000000000,7991,0.037447347432
25,-9.578273617434,-16.038116255528,17.436322149473,81.150000000000,8115,0.038680756876
26,4.917401984561,8.975828438146,11.044094794367,81.930000000000,8193,0.047541913158
27,-7.368119395467,-3.148713478228,30.652907542270,78.160000000000,7816,0.049697359314
28,15.151553177879,17.817682985162,33.303798198981,81.090000000000,8109,0.053174249778
29,-1.541219236539,-2.543195877678,12.996498155480,80.060000000000,8006,0.056291061275
30,-4.798403147993,-1.954579099275,26.916525337517,78.160000000000,7816,0.056618721286
31,1.070079358561,1.859703661234,11.406062038134,80.170000000000,8017,0.056625769130
32,6.226454694288,4.096110536767,27.271604391434,81.580000000000,8158,0.056926632871
33,14.917092779526,19.516507814146,30.654241474208,78.870000000000,7887,0.057303292019
34,4.479849768966,7.388502469673,14.489354496973,78.120000000000,7812,0.058082660398
35,-3.146149906228,-5.091380692808,14.324959969943,79.660000000000,7966,0.059658849027
36,6.420829027599,10.690626815575,15.485566836581,79.870000000000,7987,0.059724599456
37,-9.218494492717,-13.400504247683,21.471444071563,81.460000000000,8146,0.062485031761
38,2.376492961324,0.290693144475,24.067900817405,80.000000000000,8000,0.062663614437
39,-8.347466848953,-13.303455176999,18.109453553111,80.170000000000,8017,0.063564273225
40,-7.720793999352,-13.660813022133,13.873898578827,78.620000000000,7862,0.066218199061
41,7.854908435382,14.267839282521,12.814170559374,80.060000000000,8006,0.066230062023
42,11.360090030429,12.172079394550,29.736917650428,81.580000000000,8158,0.066552071960
43,-0.085699161796,0.083128176810,15.209107461575,80.060000000000,8006,0.066678358690
44,7.252230282441,10.817729869897,19.087027464758,81.920000000000,8192,0.067843558642
45,10.309841506599,14.331885042288,23.662438794098,81.480000000000,8148,0.069740389291
46,10.601626339944,16.716981915106,20.431757226220,79.740000000000,7974,0.071017315503
47,-0.715028931991,2.361939395147,24.824661233965,78.620000000000,7862,0.073654979201
48,-5.702781845296,0.281214880135,30.978064647383,81.940000000000,8194,0.074225184122
49,9.025295776859,13.707396525644,20.240416613075,80.610000000000,8061,0.077149815451
50,-13.029597753361,-17.824420548593,27.135007631858,81.940000000000,8194,0.077874410573
51,14.561123617879,14.594494423458,35.150549851463,78.140000000000,7814,0.084777610124
52,8.557102162263,14.617037333006,15.878951263795,79.050000000000,7905,0.095472054591
53,-6.298987616143,-9.576347543003,17.869668395066,79.980000000000,7998,0.099807136346
54,10.237647783616,18.138990194564,15.695313164545,78.620000000000,7862,0.110222462660
55,-4.520893067069,-8.717865327660,8.244722876181,79.560000000000,7956,0.111438509835
56,-12.481107298492,-13.744016207483,30.794334416909,78.580000000000,7858,0.114333729233
57,-4.063663650834,-2.769455085575,24.120389753619,80.430000000000,8043,0.117593787150
58,4.124916493672,1.306804513518,26.367413369794,80.370000000000,8037,0.121858215865
59,-10.974913010661,-17.801554599143,19.827233898111,81.420000000000,8142,0.152005960711
60,-10.641619733544,-13.435358878738,26.201390412709,79.880000000000,7988,0.152191332787
61,-14.347993371045,-13.621736913323,35.585969455303,78.420000000000,7842,0.152317655079
62,-13.576607785929,-16.680409372147,30.263544586043,81.630000000000,8163,0.154595163791
63,-6.749046561669,-4.448984636571,27.982969346614,80.800000000000,8080,0.154932507602
64,-5.543225095726,-7.023064780532,20.764443212924,79.980000000000,7998,0.156593518366
65,-12.666490161637,-18.951595812566,24.240730849670,78.920000000000,7892,0.157679581598
66,-0.275616539116,-6.727687612025,29.069973073342,80.800000000000,8080,0.160468478055
67,-2.025332564873,3.778193646847,28.772063773522,79.210000000000,7921,0.163231361564
68,-6.303053384899,-12.020191511234,9.593284758517,81.570000000000,8157,0.163256809407
69,1.400754141539,4.485134847139,24.439540178715,81.570000000000,8157,0.167113821712
70,-6.255242595605,-10.906298932101,13.546024750730,81.710000000000,8171,0.169308831769
