rec_id,u1,u2,u3,T_guess,shift,distance
48,-4.773188342543,-4.086374298971,23.822718508896,161.450000000000,16145,0.077553814158
49,-12.050111596494,-17.492679410342,24.424845333431,159.640000000000,15964,0.077887326769
50,3.232828662292,4.010745716802,18.871725577912,161.000000000000,16100,0.078035546211
51,-2.873044270831,1.073039242663,27.005527551398,161.910000000000,16191,0.082522970820
52,-14.554454991255,-16.172825479407,33.504804367257,159.820000000000,15982,0.082608243129
53,10.333522947940,13.766594489833,24.651947541695,159.420000000000,15942,0.090576256762
54,12.708979486792,15.795777355303,28.907717645055,158.610000000000,15861,0.091295754001
55,-10.045560059239,-16.580348370249,18.349990643108,160.410000000000,16041,0.094672995223
56,-4.835397263833,-5.966638375156,20.468069070911,159.250000000000,15925,0.101075442975
57,-6.642345731349,-12.657433691236,9.809426169791,159.710000000000,15971,0.102554070785
58,4.616744616464,-2.898676616537,31.639833108936,161.980000000000,16198,0.104745475533
59,6.426553793443,12.316318684765,9.404614913529,159.530000000000,15953,0.108275663860
60,7.728877790804,11.543300784140,19.448833049507,162.000000000000,16200,0.109933672645
61,-11.463989885175,-11.721648653412,30.526592954949,159.830000000000,15983,0.111487855095
62,4.925767009224,7.980185190791,15.258766245330,158.270000000000,15827,0.111649106802
63,2.018988968610,-5.042721669817,30.041798438681,159.700000000000,15970,0.111950265678
64,8.082467406132,14.979203859447,12.031207823884,160.040000000000,16004,0.114952224099
65,3.751996305730,2.246384594612,24.182617947365,161.170000000000,16117,0.119443650363
66,9.398109574275,15.643805990302,17.487972144191,158.860000000000,15886,0.120324965648
67,4.927510315174,9.590965932063,7.918777181365,159.010000000000,15901,0.127972630576
68,-3.080806790887,-1.550017180339,23.664696527640,160.830000000000,16083,0.131979026587
69,3.562999392833,6.073180088254,13.027852909544,159.430000000000,15943,0.132221321204
70,8.850956768425,5.310214782049,31.450818815892,160.310000000000,16031,0.133233841113
71,11.090111646823,16.268691262166,23.131360763202,161.470000000000,16147,0.141849913135
72,6.049042470363,8.547410615882,19.321949963061,159.430000000000,15943,0.145542977442
73,-3.307791758256,-6.469459050818,25.106734966161,161.800000000000,16180,0.151174073249
74,-0.737580332660,3.509669218034,26.544348344094,161.170000000000,16117,0.156507494062
75,10.697307226773,12.565190699905,27.565844512765,159.940000000000,15994,0.159944284599
76,4.177966289037,8.507091866003,5.133648920928,161.800000000000,16180,0.164594682903
77,14.328966597502,19.472599893317,28.932355526987,161.320000000000,16132,0.166492372322
78,15.292038929204,19.170169783738,32.161997042027,158.790000000000,15879,0.168977657118
79,12.811476133488,17.921449403723,26.311224988145,159.950000000000,15995,0.179600047296
80,-12.918687589977,-20.487625693687,22.621507148613,161.350000000000,16135,0.181450367459
81,-7.008543140176,-12.372918643212,13.495054157446,158.490000000000,15849,0.191960332118
82,-13.295625901875,-12.321446354871,34.336104079099,159.070000000000,15907,0.195543807884
83,-12.428020119262,-14.640950596042,29.577537478676,159.510000000000,15951,0.205816314970
84,-11.144976204420,-17.292641487302,21.483950178827,160.020000000000,16002,0.232061829651
85,-1.800203576581,-3.534154829318,6.624197492392,159.890000000000,15989,0.232843519883
86,15.158505543717,22.284113696429,27.792977628094,159.380000000000,15938,0.252211117042
87,-11.683417086103,-19.528390692994,19.404059970011,161.910000000000,16191,0.255072847658
88,12.652423086610,13.817380651051,31.177143106986,160.070000000000,16007,0.256283274725
89,8.669364195649,11.505025182697,23.372614764403,159.300000000000,15930,0.259886118242
90,14.744415178907,14.154467376788,36.028809169758,161.590000000000,16159,0.264408984019
91,16.098978128404,17.435878497285,36.223161964175,159.540000000000,15954,0.280436485642
92,5.604554875931,4.763197337280,24.916471900071,159.310000000000,15931,0.304742743923
93,-11.075659946991,-9.076476235872,32.448999340022,159.780000000000,15978,0.327236530696
94,-9.377399253227,-16.877174242239,14.309132186008,160.350000000000,16035,0.330960702802
95,-15.302739676843,-22.204177654205,28.378761384413,161.350000000000,16135,0.337330187527
96,-4.182849375032,4.616511874779,32.474922899291,159.620000000000,15962,0.359701155241
97,2.717770532659,5.434634863368,5.777930714458,160.490000000000,16049,0.372526791723
98,1.369028482212,2.652942462266,7.224135270623,161.020000000000,16102,0.377914209581
99,16.549157707161,22.887835966294,31.470758187866,161.830000000000,16183,0.379311450163
100,-11.586931985113,-15.013250035956,26.718351540328,160.620000000000,16062,0.394942971950
101,-13.984271489391,-17.273458149418,30.693599292515,161.930000000000,16193,0.397687825518
102,-0.890088386148,5.663374858728,29.267713813962,159.930000000000,15993,0.417695661671
103,-8.126952183020,-15.194380301330,11.638188487219,161.900000000000,16190,0.454544189352
104,-17.544888122312,-18.923582195166,38.550120428055,160.110000000000,16011,0.456251186514
105,-9.593181739026,-18.341280712370,11.548649247569,160.890000000000,16089,0.487710332362
